timestamp,mode,model,transport,total_ms,server_ms,preprocess_ms,inference_ms,postprocess_ms,network_ms
1781017016.757729,local,detect,local,47.956542000001434,0,0,47.956542000001434,0,0
1781017016.817525,local,detect,local,47.0427500000028,0,0,47.0427500000028,0,0
1781017016.877934,local,detect,local,47.71037500000119,0,0,47.71037500000119,0,0
1781017016.9399319,local,detect,local,49.238291999998296,0,0,49.238291999998296,0,0
1781017016.99664,local,detect,local,43.941249999996046,0,0,43.941249999996046,0,0
1781017017.0563352,local,detect,local,46.93237499999725,0,0,46.93237499999725,0,0
1781017017.113378,local,detect,local,46.23841600000134,0,0,46.23841600000134,0,0
1781017017.179322,local,detect,local,53.18954199999837,0,0,53.18954199999837,0,0
1781017017.2369769,local,detect,local,44.8878329999971,0,0,44.8878329999971,0,0
1781017017.295253,local,detect,local,47.626250000000425,0,0,47.626250000000425,0,0
1781017017.35065,local,detect,local,42.65233299999949,0,0,42.65233299999949,0,0
1781017017.4114492,local,detect,local,48.01487499999979,0,0,48.01487499999979,0,0
1781017017.465325,local,detect,local,43.639542000001086,0,0,43.639542000001086,0,0
1781017017.524228,local,detect,local,46.14241699999866,0,0,46.14241699999866,0,0
1781017017.5813298,local,detect,local,44.35449999999719,0,0,44.35449999999719,0,0
1781017017.645078,local,detect,local,51.05187499999886,0,0,51.05187499999886,0,0
1781017017.7015529,local,detect,local,43.78070799999989,0,0,43.78070799999989,0,0
1781017017.757756,local,detect,local,43.44562500000393,0,0,43.44562500000393,0,0
1781017017.817836,local,detect,local,47.39887499999895,0,0,47.39887499999895,0,0
1781017017.876744,local,detect,local,48.024540999996645,0,0,48.024540999996645,0,0
1781017017.937351,local,detect,local,47.859541999997646,0,0,47.859541999997646,0,0
1781017017.995906,local,detect,local,45.81925000000098,0,0,45.81925000000098,0,0
1781017018.054176,local,detect,local,45.53462500000194,0,0,45.53462500000194,0,0
1781017018.117194,local,detect,local,50.29312500000316,0,0,50.29312500000316,0,0
1781017018.176744,local,detect,local,46.817500000003065,0,0,46.817500000003065,0,0
1781017018.23725,local,detect,local,47.7614169999967,0,0,47.7614169999967,0,0
1781017018.295156,local,detect,local,45.11183299999999,0,0,45.11183299999999,0,0
1781017018.3620212,local,detect,local,54.06679099999678,0,0,54.06679099999678,0,0
1781017018.41949,local,detect,local,44.79945799999996,0,0,44.79945799999996,0,0
1781017018.4793642,local,detect,local,47.16987500000158,0,0,47.16987500000158,0,0
1781017018.540073,local,detect,local,47.94812499999779,0,0,47.94812499999779,0,0
1781017018.600296,local,detect,local,47.34191700000423,0,0,47.34191700000423,0,0
1781017018.6577191,local,detect,local,44.638249999998436,0,0,44.638249999998436,0,0
1781017018.716867,local,detect,local,46.40116599999544,0,0,46.40116599999544,0,0
1781017018.7762508,local,detect,local,46.55783300000138,0,0,46.55783300000138,0,0
1781017018.8362062,local,detect,local,47.140041000005795,0,0,47.140041000005795,0,0
1781017018.895021,local,detect,local,46.13308399999738,0,0,46.13308399999738,0,0
1781017018.951266,local,detect,local,43.608083000002296,0,0,43.608083000002296,0,0
1781017019.0148401,local,detect,local,50.84037499999994,0,0,50.84037499999994,0,0
1781017019.0725372,local,detect,local,44.965541000003384,0,0,44.965541000003384,0,0
1781017019.130919,local,detect,local,45.61904200000555,0,0,45.61904200000555,0,0
1781017019.190593,local,detect,local,46.89524999999861,0,0,46.89524999999861,0,0
1781017019.25088,local,detect,local,47.53958299999539,0,0,47.53958299999539,0,0
1781017019.312903,local,detect,local,49.28012499999568,0,0,49.28012499999568,0,0
1781017019.371907,local,detect,local,46.264749999998855,0,0,46.264749999998855,0,0
1781017019.438381,local,detect,local,53.76845800000041,0,0,53.76845800000041,0,0
1781017019.497943,local,detect,local,48.59804200000184,0,0,48.59804200000184,0,0
1781017019.569085,local,detect,local,58.39712499999905,0,0,58.39712499999905,0,0
1781017019.62732,local,detect,local,45.4847909999998,0,0,45.4847909999998,0,0
1781017019.68962,local,detect,local,49.562999999999136,0,0,49.562999999999136,0,0
1781017019.754716,local,detect,local,52.31458299999758,0,0,52.31458299999758,0,0
1781017019.817868,local,detect,local,50.11574999999624,0,0,50.11574999999624,0,0
1781017019.8764448,local,detect,local,45.83754100000448,0,0,45.83754100000448,0,0
1781017019.934162,local,detect,local,44.98858299999853,0,0,44.98858299999853,0,0
1781017019.9955058,local,detect,local,48.502458999998055,0,0,48.502458999998055,0,0
1781017020.052961,local,detect,local,44.71379199999603,0,0,44.71379199999603,0,0
1781017020.1116621,local,detect,local,45.97349999999523,0,0,45.97349999999523,0,0
1781017020.1703181,local,detect,local,45.94300000000118,0,0,45.94300000000118,0,0
